time,frequency,confidence
9.050,414.302,0.251818
9.060,413.864,0.245250
9.070,484.896,0.213119
9.080,485.238,0.246545
9.090,486.833,0.261240
9.100,408.007,0.329466
9.110,405.986,0.477872
9.120,400.540,0.598098
9.130,398.271,0.575103
9.140,394.366,0.343785
9.150,963.441,0.245875
9.160,363.476,0.107983
9.170,373.303,0.434968
9.180,373.625,0.730446
9.190,371.558,0.889925
9.200,369.097,0.895170
9.210,368.700,0.905530
9.220,368.066,0.878939
9.230,369.249,0.848815
9.240,370.997,0.898784
9.250,371.985,0.897900
9.260,371.676,0.883073
9.270,371.383,0.847231
9.280,370.916,0.706514
9.290,461.779,0.424472
9.300,458.025,0.630007
9.310,362.476,0.379249
9.320,358.590,0.879060
9.330,355.030,0.941841
9.340,352.707,0.913049
9.350,351.040,0.859256
9.360,348.972,0.532997
9.370,325.162,0.192629
9.380,183.141,0.281002
9.390,555.765,0.178042
9.400,306.887,0.403418
9.410,309.164,0.790051
9.420,310.007,0.868345
9.430,310.693,0.911351
9.440,310.633,0.928910
9.450,309.423,0.924293
9.460,309.823,0.876705
9.470,310.945,0.692273
9.480,312.339,0.776382
9.490,313.397,0.863331
9.500,314.077,0.857479
9.510,314.180,0.883764
9.520,313.461,0.898259
9.530,312.610,0.902668
9.540,311.097,0.886062
9.550,308.678,0.943008
9.560,306.407,0.922650
9.570,304.835,0.864816
9.580,304.973,0.796802
9.590,305.724,0.869408
9.600,307.370,0.847107
9.610,310.089,0.824330
9.620,313.825,0.558799
9.630,322.788,0.552916
9.640,326.636,0.748601
9.650,327.304,0.852843
9.660,326.971,0.817350
9.670,327.973,0.702099
9.680,327.754,0.227698
9.690,987.996,0.073764
9.700,136.298,0.075233
9.710,137.970,0.543644
9.720,135.244,0.047165
9.730,232.747,0.114760
9.740,438.307,0.373672
9.750,443.396,0.804452
9.760,444.053,0.852875
9.770,444.016,0.878614
9.780,442.230,0.840735
9.790,435.226,0.485862
9.800,427.632,0.689477
9.810,426.548,0.746538
9.820,421.733,0.698853
9.830,418.834,0.590075
9.840,421.285,0.585174
9.850,428.573,0.731022
9.860,434.577,0.700962
9.870,441.626,0.545284
9.880,448.196,0.693793
9.890,452.350,0.704358
9.900,464.667,0.199314
9.910,363.637,0.428964
9.920,363.120,0.361592
