time,frequency,confidence
5.120,55.562,0.807062
5.130,53.588,0.404543
5.140,51.061,0.487416
5.150,49.620,0.147419
5.160,172.898,0.135574
5.170,48.891,0.071616
5.180,172.823,0.072898
5.190,43.868,0.216598
5.200,44.259,0.067671
5.210,52.116,0.034227
5.220,36.425,0.040409
5.230,69.560,0.060274
5.240,66.603,0.310118
5.250,64.319,0.641045
5.260,61.925,0.766976
5.270,59.737,0.694687
5.280,57.573,0.734040
5.290,55.307,0.864294
5.300,55.013,0.746457
5.310,147.151,0.040244
5.320,150.177,0.312951
5.330,146.207,0.317566
5.340,47.272,0.343592
5.350,45.890,0.195688
5.360,48.941,0.101391
5.370,44.320,0.055177
5.380,43.734,0.040579
5.390,41.398,0.024870
5.400,69.170,0.305841
5.410,66.079,0.361115
5.420,64.073,0.577485
5.430,61.150,0.659211
5.440,58.709,0.787137
5.450,56.648,0.661991
5.460,54.532,0.756321
5.470,52.279,0.770909
5.480,51.023,0.500204
5.490,51.336,0.213910
5.500,48.599,0.076909
5.510,48.551,0.133121
5.520,48.363,0.075141
5.530,45.883,0.097512
5.540,44.556,0.133682
5.550,856.959,0.078695
5.560,50.266,0.043699
5.570,64.247,0.317226
5.580,66.639,0.553940
5.590,66.353,0.656668
5.600,63.967,0.652860
5.610,61.808,0.676681
5.620,54.499,0.084970
5.630,48.749,0.420626
5.640,51.290,0.256561
5.650,53.526,0.591631
5.660,53.951,0.684098
5.670,52.825,0.484739
5.680,51.400,0.341840
5.690,49.689,0.229077
5.700,55.182,0.139694
5.710,56.414,0.538399
5.720,55.907,0.789000
5.730,54.306,0.715262
5.740,52.586,0.689299
5.750,50.922,0.692685
5.760,49.959,0.705962
5.770,49.167,0.836806
5.780,49.033,0.798826
5.790,48.240,0.652614
5.800,48.163,0.531698
5.810,46.814,0.729935
5.820,46.320,0.600517
5.830,45.676,0.583170
5.840,46.440,0.267647
5.850,47.104,0.064641
5.860,1230.690,0.021162
5.870,1224.372,0.028364
5.880,1666.171,0.028937
