time,frequency,confidence
6.130,248.989,0.298728
6.140,122.559,0.301706
6.150,122.408,0.668672
6.160,122.244,0.661485
6.170,121.975,0.451260
6.180,120.944,0.137097
6.190,224.424,0.048002
6.200,249.602,0.065291
6.210,247.553,0.142833
6.220,245.602,0.188889
6.230,244.354,0.214523
6.240,243.781,0.140835
6.250,243.724,0.125363
6.260,242.796,0.063459
6.270,152.743,0.058739
6.280,246.979,0.036714
6.290,248.836,0.082553
6.300,251.206,0.105097
6.310,184.940,0.103710
6.320,184.060,0.177189
6.330,183.545,0.153515
6.340,245.525,0.386306
6.350,245.447,0.479304
6.360,244.524,0.485962
6.370,245.115,0.654017
6.380,246.281,0.610885
6.390,246.231,0.472102
6.400,244.504,0.491932
6.410,121.605,0.349667
6.420,122.067,0.363579
6.430,122.408,0.311255
6.440,122.494,0.410184
6.450,60.607,0.460820
6.460,121.847,0.527437
6.470,121.848,0.358652
6.480,121.294,0.290254
6.490,120.161,0.372565
6.500,120.986,0.295060
6.510,121.393,0.327336
6.520,121.600,0.228741
6.530,122.012,0.312677
6.540,121.324,0.403538
6.550,122.026,0.559619
6.560,122.348,0.395471
6.570,247.872,0.388631
6.580,248.543,0.484606
6.590,249.865,0.349519
6.600,254.358,0.246610
6.610,258.610,0.156551
6.620,259.875,0.144992
6.630,257.337,0.175367
6.640,86.619,0.244359
6.650,87.411,0.228095
6.660,252.321,0.131651
6.670,88.352,0.112390
6.680,176.868,0.102069
6.690,34.146,0.062251
6.700,32.959,0.153471
6.710,166.789,0.092836
6.720,32.865,0.035550
6.730,32.324,0.355098
6.740,32.227,0.196016
6.750,48.427,0.048392
6.760,48.711,0.124768
6.770,48.971,0.456572
6.780,48.866,0.165651
6.790,34.496,0.169221
6.800,121.618,0.105078
6.810,119.710,0.240427
6.820,119.383,0.212768
6.830,119.261,0.093440
6.840,194.600,0.081914
6.850,33.077,0.044273
6.860,291.278,0.048379
6.870,236.150,0.128478
6.880,238.328,0.379765
6.890,240.969,0.550872
6.900,242.342,0.425273
6.910,242.673,0.407317
6.920,241.434,0.242571
6.930,238.950,0.317914
6.940,237.765,0.286417
6.950,239.201,0.255008
6.960,239.830,0.143205
6.970,243.422,0.204710
6.980,292.559,0.176329
6.990,292.098,0.118590
7.000,292.968,0.109093
7.010,294.028,0.186723
7.020,291.067,0.100045
7.030,118.678,0.270014
7.040,117.985,0.458396
7.050,117.675,0.498523
7.060,114.835,0.092969
7.070,144.644,0.028206
7.080,162.168,0.055296
7.090,55.186,0.278885
7.100,119.761,0.078639
7.110,242.470,0.070396
7.120,216.038,0.083520
7.130,1488.509,0.087452
7.140,295.477,0.071526
7.150,86.651,0.132774
7.160,43.146,0.161356
7.170,42.559,0.156142
7.180,33.363,0.037888
7.190,160.208,0.032544
7.200,151.555,0.114802
7.210,242.679,0.051425
7.220,245.933,0.112430
7.230,41.675,0.303576
7.240,124.016,0.228330
7.250,247.782,0.418587
7.260,124.091,0.439599
7.270,123.697,0.443075
7.280,122.791,0.465023
7.290,122.631,0.605120
7.300,122.876,0.770775
7.310,122.784,0.795795
7.320,122.063,0.820669
7.330,121.086,0.758191
7.340,120.293,0.669040
7.350,119.997,0.365096
7.360,293.401,0.193592
7.370,590.297,0.231303
7.380,41.777,0.257752
7.390,42.604,0.118153
7.400,300.908,0.077612
7.410,119.786,0.318556
7.420,119.725,0.318744
7.430,591.909,0.124664
7.440,45.789,0.068881
7.450,45.646,0.078179
7.460,369.467,0.100363
7.470,369.877,0.053556
7.480,41.359,0.203306
7.490,41.161,0.188412
7.500,370.353,0.147221
7.510,366.396,0.066382
7.520,364.770,0.086332
7.530,367.314,0.193977
7.540,367.237,0.133357
7.550,121.563,0.255775
7.560,121.110,0.155347
7.570,121.167,0.289498
7.580,119.687,0.143208
7.590,116.485,0.199520
7.600,117.288,0.608939
7.610,118.402,0.524556
7.620,120.107,0.316912
7.630,121.808,0.492320
7.640,122.572,0.303818
7.650,247.003,0.205484
7.660,247.588,0.255828
7.670,247.948,0.297747
7.680,246.874,0.336881
7.690,936.357,0.298059
7.700,938.447,0.409377
7.710,937.733,0.200262
7.720,483.732,0.270616
7.730,120.868,0.430023
7.740,120.476,0.515643
7.750,484.887,0.395589
7.760,485.387,0.448530
7.770,483.314,0.539494
7.780,482.868,0.471924
7.790,480.047,0.338208
7.800,475.559,0.341523
7.810,935.288,0.386673
7.820,936.505,0.330706
7.830,481.178,0.185855
7.840,241.327,0.171120
7.850,240.604,0.166940
7.860,474.726,0.181232
7.870,473.974,0.277781
7.880,473.897,0.192981
7.890,471.642,0.240155
7.900,468.619,0.183035
7.910,468.045,0.253714
7.920,932.908,0.368493
7.930,931.979,0.344862
7.940,931.752,0.313091
7.950,932.382,0.487575
7.960,933.910,0.463713
7.970,933.983,0.412944
7.980,930.775,0.536356
7.990,932.925,0.459449
8.000,928.709,0.144835
8.010,183.816,0.057983
8.020,36.919,0.091179
8.030,38.102,0.041896
8.040,117.712,0.166400
8.050,117.883,0.336238
8.060,118.135,0.161721
8.070,785.300,0.186511
8.080,784.166,0.177705
8.090,1566.659,0.088325
8.100,1567.155,0.129056
8.110,1566.816,0.254767
8.120,787.994,0.122981
8.130,787.876,0.131917
8.140,358.968,0.116652
8.150,786.474,0.125499
8.160,393.789,0.130477
8.170,161.269,0.107112
8.180,1573.345,0.340790
8.190,1571.255,0.427159
8.200,1565.574,0.219845
8.210,1562.700,0.232575
8.220,35.972,0.089109
8.230,1570.272,0.059929
8.240,195.802,0.154341
8.250,197.264,0.179689
8.260,197.596,0.122534
8.270,195.108,0.244505
8.280,194.254,0.181393
8.290,32.744,0.074097
8.300,40.097,0.212316
8.310,41.039,0.190004
8.320,372.331,0.064097
8.330,1570.302,0.170469
8.340,117.642,0.162505
8.350,1576.060,0.134689
8.360,1584.238,0.078155
8.370,46.268,0.254060
8.380,231.481,0.171767
8.390,233.132,0.348030
8.400,241.978,0.187480
8.410,371.966,0.156342
8.420,123.415,0.205151
8.430,121.466,0.175290
8.440,119.460,0.312531
8.450,118.447,0.590389
8.460,119.257,0.641210
8.470,120.079,0.660206
8.480,120.144,0.670369
8.490,120.088,0.597109
8.500,118.590,0.535648
8.510,118.560,0.600978
8.520,118.542,0.481744
8.530,118.805,0.322143
8.540,118.120,0.194487
8.550,118.520,0.350060
8.560,118.353,0.282715
8.570,119.412,0.361275
8.580,119.746,0.264628
8.590,119.478,0.266290
8.600,119.687,0.085199
8.610,120.532,0.051882
8.620,184.153,0.232812
8.630,181.603,0.425044
8.640,180.478,0.638934
8.650,181.770,0.816920
8.660,182.103,0.825477
8.670,181.415,0.817162
8.680,180.289,0.731569
8.690,180.060,0.716151
8.700,180.344,0.387596
8.710,503.171,0.445290
8.720,498.798,0.354050
8.730,497.253,0.455284
8.740,495.433,0.656618
8.750,494.409,0.615389
8.760,494.855,0.674631
8.770,493.405,0.615441
8.780,61.728,0.619607
8.790,61.570,0.804747
8.800,61.697,0.695635
8.810,61.638,0.523144
8.820,61.387,0.478671
8.830,61.209,0.558416
8.840,61.357,0.572029
8.850,122.214,0.389651
8.860,121.548,0.274481
8.870,988.492,0.326991
8.880,988.492,0.430638
8.890,992.811,0.487922
8.900,989.292,0.290721
8.910,986.620,0.254242
8.920,61.599,0.325343
8.930,61.703,0.265922
8.940,122.064,0.237998
8.950,121.766,0.266692
8.960,499.570,0.249542
8.970,498.204,0.420135
8.980,497.944,0.253247
8.990,61.639,0.487027
9.000,61.417,0.329192
9.010,987.565,0.136204
9.020,986.680,0.332670
9.030,982.968,0.317119
9.040,493.274,0.272511
9.050,493.771,0.301066
9.060,489.933,0.280253
9.070,245.171,0.403973
9.080,494.995,0.486866
9.090,495.900,0.537026
9.100,495.026,0.430112
9.110,61.170,0.486822
9.120,61.139,0.477226
9.130,61.218,0.716630
9.140,61.218,0.684994
9.150,61.341,0.626713
9.160,61.135,0.625757
9.170,121.676,0.415097
9.180,61.091,0.442378
9.190,244.103,0.500477
9.200,244.621,0.486793
9.210,245.660,0.498256
9.220,246.003,0.561286
9.230,246.258,0.745956
9.240,246.263,0.823024
9.250,246.575,0.749076
9.260,246.647,0.770508
9.270,246.951,0.812458
9.280,246.966,0.749032
9.290,247.372,0.692492
9.300,247.967,0.538428
9.310,248.318,0.399568
9.320,248.910,0.336398
9.330,249.683,0.278518
9.340,248.708,0.273834
9.350,495.096,0.277116
9.360,988.581,0.237709
9.370,987.462,0.474158
9.380,986.187,0.591304
9.390,985.550,0.443890
9.400,987.938,0.656423
9.410,983.672,0.611482
9.420,982.250,0.717155
9.430,987.243,0.659137
9.440,988.223,0.429570
9.450,988.781,0.247846
9.460,990.675,0.248084
9.470,991.795,0.285692
9.480,246.682,0.335752
9.490,247.109,0.308930
9.500,246.162,0.189209
9.510,989.193,0.283743
9.520,988.003,0.277183
9.530,988.003,0.386624
9.540,984.783,0.372739
9.550,981.390,0.294403
9.560,974.852,0.150782
9.570,241.692,0.274976
9.580,243.148,0.410007
9.590,244.741,0.607799
9.600,244.291,0.699507
9.610,243.882,0.587400
9.620,980.379,0.498224
9.630,980.963,0.594248
9.640,983.067,0.463680
9.650,987.735,0.457452
9.660,245.850,0.505475
9.670,247.060,0.553187
9.680,247.108,0.632477
9.690,246.373,0.590981
9.700,246.449,0.672387
9.710,245.644,0.639655
9.720,245.399,0.527493
9.730,491.962,0.315433
9.740,493.221,0.594846
9.750,494.698,0.642954
9.760,493.906,0.585249
9.770,493.332,0.594317
9.780,492.029,0.759959
9.790,492.050,0.613162
9.800,492.236,0.641962
9.810,493.626,0.541558
9.820,494.361,0.547481
9.830,495.621,0.538937
9.840,495.883,0.396679
9.850,991.662,0.341159
9.860,990.481,0.531034
9.870,989.095,0.614068
9.880,988.466,0.612029
9.890,989.876,0.627096
9.900,986.487,0.297229
9.910,243.223,0.293831
9.920,244.981,0.510046
9.930,246.090,0.721131
9.940,246.718,0.656171
9.950,247.436,0.734432
9.960,247.998,0.650216
9.970,247.707,0.705690
9.980,246.957,0.652075
9.990,246.569,0.650329
10.000,245.918,0.651170
10.010,245.776,0.555942
10.020,244.552,0.399760
10.030,982.569,0.304631
10.040,977.537,0.319654
10.050,964.414,0.310793
10.060,950.972,0.162823
10.070,940.159,0.202922
10.080,933.946,0.261332
10.090,246.469,0.109207
10.100,249.666,0.241726
10.110,248.721,0.162214
10.120,121.896,0.217061
10.130,121.588,0.341119
10.140,241.304,0.303885
10.150,243.811,0.274017
10.160,122.526,0.326464
10.170,122.376,0.626441
10.180,122.552,0.707525
10.190,121.678,0.748754
10.200,122.048,0.664959
10.210,122.044,0.440635
10.220,121.435,0.214028
10.230,121.727,0.133630
10.240,933.438,0.245812
10.250,934.496,0.359912
10.260,934.441,0.371112
10.270,40.844,0.246472
10.280,119.716,0.134770
10.290,117.041,0.320693
10.300,117.290,0.586479
10.310,118.529,0.482938
10.320,121.209,0.188053
10.330,122.508,0.229423
10.340,247.219,0.343696
10.350,248.067,0.237607
10.360,248.616,0.121785
10.370,934.009,0.119206
10.380,934.746,0.358063
10.390,930.923,0.367064
10.400,1844.531,0.133463
10.410,926.534,0.058500
10.420,121.110,0.162855
10.430,121.025,0.352513
10.440,487.322,0.465773
10.450,481.408,0.414424
10.460,478.513,0.453517
10.470,475.603,0.583506
10.480,474.787,0.571149
10.490,473.787,0.532864
10.500,472.589,0.525752
10.510,471.149,0.344878
10.520,473.377,0.487581
10.530,473.421,0.564734
10.540,475.395,0.408907
10.550,473.486,0.303613
10.560,474.475,0.183633
10.570,474.807,0.147489
10.580,936.062,0.320919
10.590,473.790,0.361338
10.600,473.967,0.441678
10.610,472.276,0.295425
10.620,935.968,0.513182
10.630,933.416,0.387578
10.640,933.660,0.444988
10.650,932.305,0.524655
10.660,933.832,0.343456
10.670,933.791,0.300190
10.680,120.977,0.254655
10.690,927.302,0.204971
10.700,930.420,0.192368
10.710,183.978,0.146798
