time,frequency,confidence
5.790,474.113,0.897160
5.800,473.215,0.921360
5.810,472.188,0.910212
5.820,470.114,0.864825
5.830,467.912,0.816747
5.840,464.537,0.707045
5.850,458.556,0.577396
5.860,459.432,0.445263
5.870,463.965,0.320345
5.880,461.541,0.408615
5.890,458.607,0.413322
5.900,456.287,0.562712
5.910,455.966,0.771038
5.920,456.790,0.822525
5.930,459.076,0.802463
5.940,462.053,0.858616
5.950,464.196,0.857261
5.960,465.948,0.856131
5.970,466.911,0.760016
5.980,467.517,0.665756
5.990,934.276,0.711489
6.000,930.860,0.739231
6.010,928.563,0.834063
6.020,925.208,0.771218
6.030,919.679,0.610598
6.040,912.894,0.655927
6.050,911.163,0.700975
6.060,911.314,0.715297
6.070,913.127,0.663747
6.080,915.093,0.705732
6.090,916.170,0.754872
6.100,918.891,0.778822
6.110,925.640,0.851165
6.120,930.603,0.852603
6.130,935.735,0.879491
6.140,940.831,0.850430
6.150,945.969,0.820201
6.160,952.573,0.836970
6.170,961.045,0.864210
6.180,968.166,0.910805
6.190,971.710,0.923106
6.200,971.750,0.936185
6.210,971.941,0.937397
6.220,971.187,0.944052
6.230,971.532,0.948512
6.240,972.259,0.943903
6.250,973.607,0.940703
6.260,974.681,0.917147
6.270,975.031,0.925635
6.280,975.339,0.911454
6.290,976.897,0.935865
6.300,978.516,0.924793
6.310,978.515,0.930559
6.320,978.240,0.903385
6.330,978.123,0.899387
6.340,978.835,0.861485
6.350,979.499,0.784903
6.360,978.863,0.733609
6.370,978.364,0.666574
6.380,978.350,0.648418
6.390,489.529,0.665702
6.400,489.195,0.645810
6.410,489.061,0.600081
6.420,488.836,0.683087
6.430,488.665,0.688950
6.440,488.509,0.703078
6.450,488.579,0.720752
6.460,488.436,0.709178
6.470,488.238,0.660982
6.480,975.316,0.585975
6.490,975.170,0.757596
6.500,976.498,0.794738
6.510,977.598,0.786014
6.520,977.258,0.743278
6.530,977.466,0.759744
6.540,978.341,0.796494
6.550,978.988,0.831006
6.560,979.317,0.820424
6.570,978.771,0.847031
6.580,978.900,0.822879
6.590,979.450,0.870353
6.600,979.751,0.836055
6.610,979.398,0.892585
6.620,977.400,0.853141
6.630,976.782,0.851245
6.640,977.319,0.885371
6.650,978.005,0.880828
6.660,977.990,0.924607
6.670,977.345,0.918571
6.680,977.820,0.940970
6.690,978.707,0.928936
6.700,976.407,0.936318
6.710,972.429,0.931165
6.720,972.327,0.933660
6.730,976.236,0.945721
6.740,978.405,0.952068
6.750,978.328,0.944151
6.760,977.674,0.948487
6.770,976.731,0.937590
6.780,975.682,0.939003
6.790,977.692,0.941136
6.800,979.708,0.945412
6.810,980.508,0.944116
6.820,979.896,0.939351
6.830,977.484,0.936753
6.840,974.554,0.908544
6.850,973.331,0.930723
6.860,974.652,0.908069
6.870,975.177,0.917857
6.880,973.604,0.891971
6.890,972.063,0.935099
6.900,971.967,0.929152
6.910,972.646,0.929595
6.920,973.640,0.925105
6.930,975.059,0.919641
6.940,975.516,0.914778
6.950,975.251,0.904461
6.960,974.396,0.907696
6.970,974.753,0.918634
6.980,976.371,0.934455
6.990,977.669,0.946593
7.000,978.100,0.941066
7.010,978.166,0.945304
7.020,976.156,0.922442
7.030,974.088,0.912617
7.040,972.778,0.874034
7.050,972.729,0.847282
7.060,973.749,0.827485
7.070,974.316,0.787161
7.080,975.072,0.761090
7.090,975.251,0.755295
7.100,974.972,0.713469
7.110,974.319,0.700248
7.120,975.303,0.693310
7.130,975.245,0.770833
7.140,975.232,0.802648
7.150,976.261,0.866789
7.160,977.049,0.890912
7.170,978.046,0.928427
7.180,978.535,0.902782
7.190,979.199,0.907262
7.200,980.111,0.847984
7.210,980.968,0.859690
7.220,981.035,0.791866
7.230,982.383,0.759323
7.240,983.254,0.774031
7.250,985.662,0.730657
7.260,987.475,0.794242
7.270,987.505,0.845807
7.280,986.971,0.841435
7.290,987.350,0.875387
7.300,987.251,0.891330
7.310,987.210,0.922624
7.320,987.591,0.927520
7.330,988.346,0.932034
7.340,987.633,0.927614
7.350,985.904,0.908491
7.360,984.278,0.899946
7.370,983.285,0.893624
7.380,980.672,0.855766
7.390,976.972,0.724985
7.400,485.352,0.786102
7.410,482.675,0.814918
7.420,481.966,0.711643
7.430,481.294,0.493728
7.440,959.031,0.382403
7.450,969.952,0.281512
7.460,977.515,0.293005
7.470,956.432,0.532209
7.480,946.667,0.705832
7.490,937.216,0.809729
7.500,938.148,0.878278
7.510,939.608,0.758806
7.520,937.384,0.774450
7.530,934.869,0.892545
7.540,935.990,0.931587
7.550,938.160,0.932057
7.560,934.783,0.883172
7.570,935.172,0.876836
7.580,938.180,0.793771
7.590,940.575,0.784707
7.600,941.116,0.866214
7.610,940.642,0.892414
7.620,940.765,0.852970
7.630,941.308,0.732419
7.640,939.829,0.784506
7.650,939.384,0.389987
7.660,935.896,0.632854
7.670,932.527,0.720487
7.680,933.037,0.798124
7.690,932.388,0.463488
7.700,934.994,0.287990
7.710,557.721,0.425575
7.720,556.598,0.406477
7.730,235.024,0.236603
7.740,471.776,0.432016
7.750,942.053,0.654091
7.760,939.538,0.845639
7.770,933.698,0.941733
7.780,931.415,0.947279
7.790,930.929,0.919094
7.800,930.343,0.913621
7.810,929.670,0.923697
7.820,929.625,0.932919
7.830,933.103,0.914032
7.840,934.554,0.871629
7.850,930.784,0.880673
7.860,932.926,0.915880
7.870,938.844,0.930865
7.880,943.740,0.931252
7.890,944.024,0.936344
7.900,942.492,0.907358
7.910,941.074,0.823792
7.920,935.601,0.641186
7.930,467.231,0.757992
7.940,467.472,0.884720
7.950,468.436,0.944173
7.960,468.506,0.959478
7.970,467.678,0.955013
7.980,467.970,0.934064
7.990,468.418,0.897548
8.000,933.923,0.795615
8.010,933.172,0.853737
8.020,934.228,0.886829
8.030,935.259,0.843699
8.040,937.771,0.726077
8.050,470.665,0.434491
8.060,473.374,0.165308
8.070,390.473,0.336435
8.080,392.304,0.263757
8.090,1564.574,0.233822
8.100,1562.583,0.246739
8.110,1559.727,0.766118
8.120,1559.198,0.825816
8.130,1557.691,0.823182
8.140,1554.169,0.710236
8.150,778.845,0.730456
8.160,780.904,0.758599
8.170,782.623,0.806620
8.180,781.928,0.837356
8.190,780.075,0.891144
8.200,780.246,0.859235
8.210,781.691,0.759017
8.220,780.515,0.732934
8.230,779.594,0.846156
8.240,780.272,0.759390
8.250,780.136,0.691380
8.260,779.726,0.760302
8.270,779.243,0.849288
8.280,780.050,0.842748
8.290,782.512,0.803325
8.300,783.403,0.698073
8.310,1561.295,0.715321
8.320,1561.321,0.850753
8.330,1562.203,0.871060
8.340,1562.467,0.889488
8.350,1560.019,0.909922
8.360,1558.344,0.910379
8.370,1561.362,0.909290
8.380,1563.608,0.907475
8.390,1561.445,0.913444
8.400,1558.646,0.905120
8.410,1558.213,0.896059
8.420,1560.450,0.877660
8.430,1565.879,0.866508
8.440,1568.787,0.898788
8.450,1566.518,0.877703
8.460,1567.343,0.895274
8.470,1567.696,0.911344
8.480,1563.315,0.904443
8.490,1561.266,0.908760
8.500,1556.921,0.912709
8.510,1558.014,0.922372
8.520,1559.636,0.926054
8.530,1557.910,0.926914
8.540,1558.946,0.922939
8.550,1563.113,0.916142
8.560,1564.716,0.918714
8.570,1563.932,0.911783
8.580,1564.149,0.905797
8.590,1564.935,0.892894
8.600,1563.191,0.824546
8.610,1560.489,0.838430
8.620,1556.926,0.890410
8.630,1552.877,0.890455
8.640,1555.841,0.882749
8.650,1553.939,0.874292
8.660,1551.232,0.848458
8.670,1558.650,0.867491
8.680,1566.059,0.883752
8.690,1567.147,0.867024
8.700,1564.959,0.913014
8.710,1568.222,0.915474
8.720,1570.651,0.834536
8.730,1571.124,0.647444
8.740,1572.798,0.709956
8.750,1568.580,0.616634
8.760,1561.848,0.365778
8.770,1562.518,0.220501
8.780,1570.066,0.504335
8.790,1570.213,0.562330
8.800,1562.188,0.502122
8.810,1556.011,0.587606
8.820,1559.114,0.688202
8.830,1562.076,0.638986
8.840,1567.041,0.248175
8.850,954.947,0.053689
8.860,976.333,0.078587
8.870,977.419,0.098732
8.880,979.660,0.073765
8.890,982.064,0.033746
8.900,1956.641,0.033673
8.910,1957.427,0.054226
8.920,1580.866,0.092891
8.930,1579.975,0.105410
8.940,267.011,0.107630
8.950,232.408,0.145558
8.960,231.093,0.082538
8.970,231.723,0.116689
8.980,200.345,0.093091
8.990,187.445,0.357089
9.000,187.462,0.239936
9.010,186.847,0.127638
9.020,64.226,0.041935
9.030,33.336,0.073807
9.040,227.486,0.116113
9.050,229.790,0.448871
9.060,231.986,0.593204
9.070,230.888,0.122409
9.080,44.976,0.177425
9.090,915.872,0.079321
9.100,494.916,0.406360
9.110,491.269,0.463838
9.120,484.026,0.592757
9.130,480.118,0.693326
9.140,478.030,0.806450
9.150,476.972,0.801822
9.160,476.912,0.809629
9.170,477.361,0.849622
9.180,476.564,0.900943
9.190,475.902,0.897007
9.200,474.110,0.925878
9.210,473.372,0.939872
9.220,472.943,0.940966
9.230,472.724,0.939367
9.240,473.040,0.929776
9.250,473.210,0.919994
9.260,473.020,0.878499
9.270,473.171,0.845848
9.280,473.754,0.683154
9.290,481.761,0.299931
9.300,514.944,0.531866
9.310,258.709,0.750283
9.320,258.776,0.816832
9.330,258.994,0.828879
9.340,259.488,0.745283
9.350,260.811,0.736780
9.360,261.065,0.642442
9.370,254.240,0.253389
9.380,242.296,0.216166
9.390,956.458,0.159536
9.400,478.603,0.092505
9.410,475.912,0.209197
9.420,472.322,0.302830
9.430,472.806,0.369733
9.440,472.538,0.351206
9.450,471.884,0.685027
9.460,471.006,0.724425
9.470,474.276,0.692693
9.480,476.703,0.721676
9.490,478.175,0.706647
9.500,482.041,0.407093
9.510,483.154,0.421684
9.520,486.193,0.314501
9.530,238.147,0.097833
9.540,267.865,0.251156
9.550,267.228,0.188568
9.560,44.073,0.447054
9.570,270.532,0.495442
9.580,270.840,0.703054
9.590,273.558,0.690983
9.600,273.050,0.531664
9.610,237.491,0.353062
9.620,268.134,0.663608
9.630,263.041,0.507369
9.640,262.936,0.703191
9.650,264.685,0.666222
9.660,263.129,0.634520
9.670,256.053,0.377722
9.680,242.369,0.192353
9.690,35.456,0.065090
9.700,241.278,0.030742
9.710,242.782,0.049134
9.720,244.677,0.493213
9.730,247.323,0.456032
9.740,241.724,0.284646
9.750,240.122,0.255203
9.760,240.154,0.530666
9.770,159.454,0.336530
9.780,239.825,0.335948
9.790,239.713,0.345740
9.800,241.216,0.299470
9.810,243.745,0.512420
9.820,242.546,0.633391
9.830,240.676,0.412795
9.840,238.684,0.659456
9.850,238.193,0.786244
9.860,237.283,0.681075
9.870,236.926,0.725754
9.880,236.413,0.803589
9.890,474.346,0.735928
9.900,474.184,0.861273
9.910,474.529,0.909586
9.920,473.157,0.901066
9.930,472.566,0.841354
9.940,473.613,0.806749
9.950,238.180,0.538490
9.960,239.294,0.651493
9.970,479.268,0.579763
9.980,475.597,0.265240
9.990,44.702,0.113836
10.000,481.036,0.034274
10.010,982.317,0.134255
10.020,121.467,0.165442
10.030,1002.208,0.099290
10.040,992.965,0.048203
10.050,954.344,0.051450
10.060,949.205,0.134094
10.070,939.134,0.281386
10.080,932.421,0.609566
10.090,931.002,0.556738
10.100,934.362,0.552330
10.110,937.846,0.351813
10.120,472.050,0.609338
10.130,471.362,0.634353
10.140,471.065,0.543810
10.150,939.880,0.610078
10.160,937.610,0.650464
10.170,939.653,0.266640
10.180,936.511,0.328853
10.190,467.530,0.305433
10.200,457.574,0.168922
10.210,928.710,0.231705
10.220,310.201,0.269575
10.230,932.821,0.540174
10.240,937.803,0.371872
10.250,308.765,0.176926
10.260,304.223,0.204009
10.270,920.526,0.215628
10.280,921.639,0.142401
10.290,227.029,0.404746
10.300,225.668,0.496762
10.310,227.695,0.026184
10.320,35.474,0.101469
10.330,355.776,0.040660
10.340,353.731,0.051512
10.350,354.779,0.027229
