time,frequency,confidence
8.450,234.476,0.070326
8.460,235.297,0.147620
8.470,235.907,0.050781
8.480,138.616,0.010164
8.490,119.967,0.022905
8.500,120.005,0.213293
8.510,118.881,0.316436
8.520,117.202,0.417872
8.530,116.103,0.262105
8.540,115.848,0.340155
8.550,116.204,0.334769
8.560,58.261,0.187826
8.570,114.849,0.184093
8.580,57.672,0.138934
8.590,116.031,0.119014
8.600,57.119,0.144310
8.610,115.871,0.068087
8.620,57.976,0.064499
8.630,57.976,0.196321
8.640,57.925,0.129944
8.650,57.798,0.276796
8.660,57.417,0.473124
8.670,116.396,0.477892
8.680,117.880,0.427746
8.690,117.670,0.515120
8.700,116.979,0.694190
8.710,116.175,0.640404
8.720,115.958,0.564550
8.730,116.496,0.729786
8.740,116.895,0.823599
8.750,116.568,0.839606
8.760,116.523,0.742179
8.770,117.027,0.485950
8.780,226.366,0.430068
8.790,225.284,0.594237
8.800,225.558,0.636018
8.810,227.046,0.567801
8.820,228.471,0.250952
8.830,227.088,0.071836
8.840,173.986,0.040812
8.850,33.665,0.017815
8.860,136.951,0.127211
8.870,134.923,0.297521
8.880,132.265,0.219083
8.890,129.135,0.137084
8.900,32.689,0.027958
8.910,119.740,0.011123
8.920,117.120,0.019706
8.930,32.218,0.029868
8.940,32.524,0.031739
8.950,1734.030,0.034864
8.960,33.996,0.108067
8.970,34.601,0.021732
8.980,1967.482,0.013230
8.990,220.159,0.010242
9.000,45.888,0.212302
9.010,45.333,0.224709
9.020,233.291,0.052248
9.030,233.489,0.110118
9.040,234.224,0.104519
9.050,233.539,0.292081
9.060,232.800,0.435316
9.070,233.518,0.290813
9.080,242.914,0.515003
9.090,246.211,0.441743
9.100,493.565,0.108779
9.110,241.096,0.074087
9.120,34.496,0.113610
9.130,235.666,0.063328
9.140,118.973,0.206564
9.150,495.390,0.115413
9.160,497.684,0.111733
9.170,34.114,0.056516
9.180,34.567,0.029543
9.190,1094.441,0.011254
9.200,537.141,0.062267
9.210,538.310,0.092124
9.220,1091.618,0.025894
9.230,1109.029,0.030821
9.240,1117.701,0.044226
9.250,1110.967,0.135141
9.260,1115.826,0.152836
9.270,1231.942,0.034047
9.280,1233.005,0.119331
9.290,1237.276,0.152095
9.300,1238.214,0.103945
9.310,1233.530,0.082243
9.320,1224.653,0.059470
9.330,1787.116,0.036360
9.340,1235.346,0.033636
9.350,1237.134,0.037172
9.360,1233.389,0.048954
9.370,1828.133,0.097046
9.380,1831.118,0.033729
