time,frequency,confidence
5.310,191.159,0.263176
5.320,267.642,0.236189
5.330,254.765,0.291548
5.340,318.232,0.135682
5.350,318.038,0.064943
5.360,137.774,0.185925
5.370,45.601,0.496824
5.380,45.645,0.327901
5.390,138.315,0.117758
5.400,138.484,0.121555
5.410,138.993,0.042771
5.420,33.770,0.015041
5.430,273.292,0.266066
5.440,273.462,0.445296
5.450,273.586,0.342295
5.460,275.831,0.469758
5.470,278.079,0.448947
5.480,277.464,0.509544
5.490,274.525,0.409532
5.500,273.940,0.210242
5.510,239.509,0.155395
5.520,240.726,0.106338
5.530,209.115,0.234478
5.540,201.569,0.114046
5.550,47.994,0.068225
5.560,47.944,0.088250
5.570,32.675,0.076628
5.580,164.576,0.088697
5.590,194.332,0.097619
5.600,340.040,0.191943
5.610,163.535,0.327868
5.620,163.164,0.417169
5.630,156.906,0.510912
5.640,156.343,0.608986
5.650,158.272,0.436943
5.660,156.856,0.403480
5.670,158.069,0.448557
5.680,157.636,0.467010
5.690,158.891,0.355604
5.700,157.481,0.323719
5.710,158.862,0.345937
5.720,154.952,0.238753
5.730,157.455,0.277899
5.740,157.180,0.219333
5.750,51.174,0.330198
5.760,51.452,0.787920
5.770,51.506,0.316185
5.780,211.228,0.127599
5.790,216.775,0.062853
5.800,220.705,0.100809
5.810,219.297,0.067768
5.820,216.707,0.095056
5.830,314.921,0.072205
5.840,102.926,0.152983
5.850,318.725,0.388400
5.860,317.578,0.384560
5.870,317.728,0.280667
5.880,51.999,0.263470
5.890,51.900,0.221269
5.900,208.838,0.275444
5.910,51.506,0.171695
5.920,311.973,0.166982
5.930,261.909,0.228410
5.940,263.584,0.256682
5.950,128.551,0.128820
5.960,259.833,0.055903
5.970,252.800,0.192812
5.980,196.173,0.125103
5.990,197.994,0.423930
6.000,197.563,0.463339
6.010,202.773,0.082358
6.020,205.701,0.049813
6.030,206.086,0.117228
6.040,202.767,0.071047
6.050,33.971,0.130430
6.060,315.471,0.109235
6.070,315.898,0.668464
6.080,316.569,0.473023
6.090,317.461,0.455453
6.100,317.441,0.255362
6.110,208.629,0.156617
6.120,213.778,0.082017
6.130,228.408,0.058643
6.140,203.839,0.188560
6.150,202.074,0.334653
6.160,200.900,0.322142
6.170,197.835,0.282210
6.180,195.647,0.254537
6.190,32.411,0.113071
6.200,49.157,0.026913
6.210,217.243,0.057156
6.220,36.403,0.099140
6.230,35.669,0.096080
6.240,34.795,0.183499
6.250,34.342,0.194561
6.260,206.438,0.372275
6.270,206.090,0.530479
6.280,207.099,0.485666
6.290,207.605,0.551162
6.300,51.979,0.552100
6.310,51.783,0.610292
6.320,208.580,0.420866
6.330,210.113,0.174950
6.340,318.807,0.183833
6.350,318.321,0.417826
6.360,315.906,0.396315
6.370,313.835,0.537103
6.380,159.439,0.252309
6.390,218.429,0.155334
6.400,31.962,0.314078
6.410,109.220,0.157555
6.420,106.646,0.160236
6.430,149.056,0.056345
6.440,200.670,0.079073
6.450,181.770,0.183629
6.460,181.592,0.087456
6.470,184.123,0.068931
6.480,32.142,0.063305
6.490,183.137,0.039771
6.500,158.266,0.157868
6.510,157.740,0.728234
6.520,156.309,0.764192
6.530,155.823,0.667930
6.540,156.748,0.586521
6.550,158.203,0.260674
6.560,313.108,0.343722
6.570,308.292,0.086310
6.580,207.709,0.177504
6.590,205.473,0.230763
6.600,201.170,0.319481
6.610,197.855,0.577238
6.620,197.572,0.549222
6.630,158.510,0.268074
6.640,156.842,0.093664
6.650,157.380,0.079045
6.660,156.348,0.063026
6.670,189.430,0.110161
6.680,194.022,0.339345
6.690,193.610,0.502769
6.700,191.843,0.394970
6.710,188.133,0.463754
6.720,185.461,0.611421
6.730,184.289,0.490366
6.740,182.220,0.407631
6.750,183.161,0.481318
6.760,182.234,0.326648
6.770,31.914,0.080788
6.780,184.562,0.113820
6.790,181.180,0.221670
6.800,179.896,0.543081
6.810,183.558,0.585019
6.820,188.004,0.283252
6.830,31.930,0.230163
6.840,188.424,0.062691
6.850,185.096,0.016506
6.860,194.201,0.054579
6.870,212.500,0.117817
6.880,219.886,0.270436
6.890,221.697,0.267850
6.900,221.324,0.174834
6.910,222.816,0.287389
6.920,219.737,0.071779
6.930,219.214,0.072498
6.940,314.595,0.111112
6.950,31.961,0.095786
6.960,157.434,0.168348
6.970,157.754,0.146935
6.980,155.332,0.033214
6.990,37.025,0.045104
7.000,36.157,0.104341
7.010,36.358,0.097699
7.020,36.606,0.094652
7.030,31.953,0.041052
7.040,32.497,0.078097
7.050,33.043,0.080975
7.060,33.057,0.414650
7.070,224.998,0.087009
7.080,32.507,0.273283
7.090,224.054,0.177120
7.100,217.422,0.271631
7.110,214.230,0.327403
7.120,207.924,0.135605
7.130,208.746,0.055146
7.140,34.649,0.424791
7.150,34.695,0.326289
7.160,51.836,0.085482
7.170,35.459,0.094070
7.180,216.182,0.050213
7.190,204.566,0.298510
7.200,209.385,0.233365
7.210,208.249,0.256976
7.220,208.812,0.677743
7.230,208.994,0.713959
7.240,211.059,0.616746
7.250,210.525,0.584913
7.260,211.749,0.517767
7.270,210.234,0.372695
7.280,35.154,0.437616
7.290,34.711,0.482975
7.300,213.535,0.157612
7.310,218.224,0.321808
7.320,220.195,0.297895
7.330,218.124,0.541546
7.340,217.583,0.238862
7.350,166.693,0.424295
7.360,167.858,0.515196
7.370,169.405,0.413074
7.380,171.532,0.449310
7.390,163.003,0.394980
7.400,162.553,0.385331
7.410,225.307,0.268622
7.420,223.311,0.394047
7.430,220.979,0.707716
7.440,221.685,0.640183
7.450,221.780,0.550728
7.460,221.318,0.613991
7.470,222.646,0.687207
7.480,222.437,0.762847
7.490,221.684,0.709954
7.500,220.903,0.715620
7.510,222.494,0.656969
7.520,223.033,0.749762
7.530,225.807,0.579261
7.540,225.355,0.673071
7.550,223.624,0.696937
7.560,220.166,0.655060
7.570,219.014,0.582345
7.580,218.118,0.300661
7.590,325.656,0.249193
7.600,327.313,0.510211
7.610,327.779,0.511724
7.620,55.738,0.206911
7.630,56.152,0.551831
7.640,55.948,0.234783
7.650,34.307,0.069992
7.660,211.560,0.054158
7.670,201.791,0.186679
7.680,199.341,0.416280
7.690,199.822,0.223666
7.700,204.782,0.396972
7.710,216.430,0.400708
7.720,219.518,0.496332
7.730,226.203,0.338495
7.740,228.630,0.575525
7.750,228.265,0.505084
7.760,230.508,0.500415
7.770,229.128,0.264258
7.780,218.670,0.213187
7.790,206.511,0.252073
7.800,214.358,0.337491
7.810,213.442,0.517606
7.820,214.797,0.519141
7.830,213.021,0.297720
7.840,160.521,0.581725
7.850,161.721,0.527582
7.860,162.759,0.545698
7.870,164.699,0.583991
7.880,166.159,0.240874
7.890,166.793,0.217364
7.900,154.702,0.078994
7.910,34.166,0.021544
7.920,34.975,0.166699
7.930,34.770,0.257737
7.940,220.500,0.564188
7.950,36.470,0.376383
7.960,36.326,0.235558
7.970,164.576,0.113610
